=== 2048 DQN長時間学習開始 ===
開始時刻: Thu Dec 18 04:16:50 UTC 2025
エピソード数: 50000
保存間隔: 1000エピソード
ログファイル: logs/training_20251218_041650.log
================================
学習プロセスID: 947990

=== 学習がバックグラウンドで開始されました ===

進捗確認方法:
  tail -f logs/training_20251218_041650.log

最新の統計確認:
  grep 'Episode' logs/training_20251218_041650.log | tail -10

プロセス確認:
  ps -p 947990

学習を停止する場合:
  kill 947990

モデルテスト（別ターミナルで実行可能）:
  source .venv/bin/activate
  python training/reinforcement_learning/test.py --games 100

最良モデルのテスト:
  python training/reinforcement_learning/test.py --model checkpoints/best_model.pth --games 100
================================
Using device: cpu
Resumed from episode 4500, steps 546412
Episode 41600 | Avg Score:    966.2 | Avg Max Tile:   84.5 | Loss: 6.9244 | LR: 2.26e-04 | Eps: 0.010
Episode 41700 | Avg Score:    795.2 | Avg Max Tile:   76.6 | Loss: 5.3138 | LR: 2.25e-04 | Eps: 0.010
Episode 41800 | Avg Score:   1099.0 | Avg Max Tile:   92.9 | Loss: 9.7442 | LR: 2.23e-04 | Eps: 0.010
Episode 41900 | Avg Score:    969.5 | Avg Max Tile:   81.8 | Loss: 12.1674 | LR: 2.22e-04 | Eps: 0.010
Checkpoint saved (episode 42000, best avg: 2349.4)
Episode 42000 | Avg Score:    782.8 | Avg Max Tile:   69.1 | Loss: 12.3394 | LR: 2.21e-04 | Eps: 0.010
Episode 42100 | Avg Score:    830.8 | Avg Max Tile:   72.5 | Loss: 15.7177 | LR: 2.19e-04 | Eps: 0.010
Episode 42200 | Avg Score:    716.0 | Avg Max Tile:   66.2 | Loss: 17.2563 | LR: 2.18e-04 | Eps: 0.010
Episode 42300 | Avg Score:    821.1 | Avg Max Tile:   72.0 | Loss: 16.4379 | LR: 2.17e-04 | Eps: 0.010
Episode 42400 | Avg Score:    784.6 | Avg Max Tile:   72.9 | Loss: 17.5548 | LR: 2.15e-04 | Eps: 0.010
Episode 42500 | Avg Score:    709.3 | Avg Max Tile:   62.6 | Loss: 19.2776 | LR: 2.14e-04 | Eps: 0.010
Episode 42600 | Avg Score:    743.5 | Avg Max Tile:   69.9 | Loss: 14.3644 | LR: 2.13e-04 | Eps: 0.010
Episode 42700 | Avg Score:    801.7 | Avg Max Tile:   75.1 | Loss: 14.4752 | LR: 2.11e-04 | Eps: 0.010
Episode 42800 | Avg Score:    830.6 | Avg Max Tile:   76.8 | Loss: 16.9062 | LR: 2.10e-04 | Eps: 0.010
Episode 42900 | Avg Score:    879.9 | Avg Max Tile:   81.0 | Loss: 16.8814 | LR: 2.09e-04 | Eps: 0.010
Checkpoint saved (episode 43000, best avg: 2349.4)
Episode 43000 | Avg Score:    728.4 | Avg Max Tile:   68.8 | Loss: 18.5006 | LR: 2.07e-04 | Eps: 0.010
Episode 43100 | Avg Score:    961.3 | Avg Max Tile:   87.8 | Loss: 17.7861 | LR: 2.06e-04 | Eps: 0.010
Episode 43200 | Avg Score:    795.8 | Avg Max Tile:   71.3 | Loss: 25.3573 | LR: 2.05e-04 | Eps: 0.010
Episode 43300 | Avg Score:    697.3 | Avg Max Tile:   65.2 | Loss: 33.8521 | LR: 2.03e-04 | Eps: 0.010
Episode 43400 | Avg Score:    740.6 | Avg Max Tile:   68.5 | Loss: 38.7918 | LR: 2.02e-04 | Eps: 0.010
Episode 43500 | Avg Score:    745.1 | Avg Max Tile:   69.3 | Loss: 27.8265 | LR: 2.00e-04 | Eps: 0.010
Episode 43600 | Avg Score:   1245.4 | Avg Max Tile:  107.2 | Loss: 24.7642 | LR: 1.99e-04 | Eps: 0.010
Episode 43700 | Avg Score:   1130.0 | Avg Max Tile:   97.0 | Loss: 28.0168 | LR: 1.98e-04 | Eps: 0.010
Episode 43800 | Avg Score:    780.1 | Avg Max Tile:   71.4 | Loss: 27.4321 | LR: 1.96e-04 | Eps: 0.010
Episode 43900 | Avg Score:    773.0 | Avg Max Tile:   71.4 | Loss: 29.5137 | LR: 1.95e-04 | Eps: 0.010
Checkpoint saved (episode 44000, best avg: 2349.4)
Episode 44000 | Avg Score:    773.4 | Avg Max Tile:   73.1 | Loss: 42.3038 | LR: 1.93e-04 | Eps: 0.010
Episode 44100 | Avg Score:    819.6 | Avg Max Tile:   72.7 | Loss: 27.5038 | LR: 1.92e-04 | Eps: 0.010
Episode 44200 | Avg Score:    859.1 | Avg Max Tile:   80.0 | Loss: 27.5438 | LR: 1.91e-04 | Eps: 0.010
Episode 44300 | Avg Score:    822.6 | Avg Max Tile:   75.8 | Loss: 53.9763 | LR: 1.89e-04 | Eps: 0.010
Episode 44400 | Avg Score:    852.5 | Avg Max Tile:   80.2 | Loss: 55.0679 | LR: 1.88e-04 | Eps: 0.010
Episode 44500 | Avg Score:    782.8 | Avg Max Tile:   72.0 | Loss: 98.4676 | LR: 1.86e-04 | Eps: 0.010
Episode 44600 | Avg Score:    812.2 | Avg Max Tile:   77.9 | Loss: 100.4241 | LR: 1.85e-04 | Eps: 0.010
Episode 44700 | Avg Score:    834.6 | Avg Max Tile:   83.0 | Loss: 143.6610 | LR: 1.84e-04 | Eps: 0.010
Episode 44800 | Avg Score:    737.0 | Avg Max Tile:   71.1 | Loss: 137.6606 | LR: 1.82e-04 | Eps: 0.010
Episode 44900 | Avg Score:    736.8 | Avg Max Tile:   70.2 | Loss: 255.9379 | LR: 1.81e-04 | Eps: 0.010
Checkpoint saved (episode 45000, best avg: 2349.4)
Episode 45000 | Avg Score:    809.5 | Avg Max Tile:   74.4 | Loss: 419.4212 | LR: 1.79e-04 | Eps: 0.010
Episode 45100 | Avg Score:    788.1 | Avg Max Tile:   72.3 | Loss: 353.2973 | LR: 1.78e-04 | Eps: 0.010
Episode 45200 | Avg Score:    754.5 | Avg Max Tile:   69.1 | Loss: 552.0870 | LR: 1.76e-04 | Eps: 0.010
Episode 45300 | Avg Score:    768.3 | Avg Max Tile:   68.0 | Loss: 861.3949 | LR: 1.75e-04 | Eps: 0.010
Episode 45400 | Avg Score:    794.5 | Avg Max Tile:   72.2 | Loss: 455.7804 | LR: 1.73e-04 | Eps: 0.010
Episode 45500 | Avg Score:    833.5 | Avg Max Tile:   72.6 | Loss: 1497.0432 | LR: 1.72e-04 | Eps: 0.010
Episode 45600 | Avg Score:    835.0 | Avg Max Tile:   74.1 | Loss: 611.7375 | LR: 1.70e-04 | Eps: 0.010
Episode 45700 | Avg Score:    823.1 | Avg Max Tile:   75.0 | Loss: 1181.1797 | LR: 1.69e-04 | Eps: 0.010
Episode 45800 | Avg Score:    842.6 | Avg Max Tile:   79.5 | Loss: 3324.3970 | LR: 1.68e-04 | Eps: 0.010
Episode 45900 | Avg Score:    843.0 | Avg Max Tile:   76.3 | Loss: 2996.9307 | LR: 1.66e-04 | Eps: 0.010
Checkpoint saved (episode 46000, best avg: 2349.4)
Episode 46000 | Avg Score:    770.8 | Avg Max Tile:   68.2 | Loss: 3394.6230 | LR: 1.65e-04 | Eps: 0.010
Episode 46100 | Avg Score:   1540.0 | Avg Max Tile:  130.6 | Loss: 729.3762 | LR: 1.63e-04 | Eps: 0.010
Episode 46200 | Avg Score:   2495.6 | Avg Max Tile:  196.2 | Loss: 408.3012 | LR: 1.62e-04 | Eps: 0.010
Episode 46300 | Avg Score:   2534.8 | Avg Max Tile:  196.8 | Loss: 1170.4469 | LR: 1.60e-04 | Eps: 0.010
Episode 46400 | Avg Score:   2458.4 | Avg Max Tile:  191.7 | Loss: 1196.5006 | LR: 1.59e-04 | Eps: 0.010
Episode 46500 | Avg Score:   2367.6 | Avg Max Tile:  185.6 | Loss: 1509.7012 | LR: 1.57e-04 | Eps: 0.010
Episode 46600 | Avg Score:   2560.0 | Avg Max Tile:  199.7 | Loss: 1144.4790 | LR: 1.56e-04 | Eps: 0.010
Episode 46700 | Avg Score:   2590.0 | Avg Max Tile:  208.3 | Loss: 1361.1340 | LR: 1.54e-04 | Eps: 0.010
Episode 46800 | Avg Score:   2568.8 | Avg Max Tile:  204.8 | Loss: 4875.2119 | LR: 1.53e-04 | Eps: 0.010
Episode 46900 | Avg Score:   2445.2 | Avg Max Tile:  191.0 | Loss: 1503.2947 | LR: 1.51e-04 | Eps: 0.010
Checkpoint saved (episode 47000, best avg: 2349.4)
Episode 47000 | Avg Score:   2340.1 | Avg Max Tile:  180.5 | Loss: 3203.8660 | LR: 1.50e-04 | Eps: 0.010
Episode 47100 | Avg Score:   2547.7 | Avg Max Tile:  205.8 | Loss: 1466.9609 | LR: 1.48e-04 | Eps: 0.010
Episode 47200 | Avg Score:   2460.1 | Avg Max Tile:  189.1 | Loss: 1434.2151 | LR: 1.47e-04 | Eps: 0.010
Episode 47300 | Avg Score:   2519.2 | Avg Max Tile:  194.2 | Loss: 5511.9722 | LR: 1.46e-04 | Eps: 0.010
Episode 47400 | Avg Score:   2537.1 | Avg Max Tile:  199.7 | Loss: 5986.8394 | LR: 1.44e-04 | Eps: 0.010
Episode 47500 | Avg Score:   2601.5 | Avg Max Tile:  211.2 | Loss: 5132.4556 | LR: 1.43e-04 | Eps: 0.010
Episode 47600 | Avg Score:   2458.3 | Avg Max Tile:  194.2 | Loss: 5801.3589 | LR: 1.41e-04 | Eps: 0.010
Episode 47700 | Avg Score:   2341.5 | Avg Max Tile:  185.0 | Loss: 4121.1904 | LR: 1.40e-04 | Eps: 0.010
Episode 47800 | Avg Score:   2498.6 | Avg Max Tile:  190.1 | Loss: 11598.8223 | LR: 1.38e-04 | Eps: 0.010
Episode 47900 | Avg Score:   2590.8 | Avg Max Tile:  205.4 | Loss: 4166.8789 | LR: 1.37e-04 | Eps: 0.010
Checkpoint saved (episode 48000, best avg: 2484.5)
Episode 48000 | Avg Score:   2484.5 | Avg Max Tile:  199.0 | Loss: 9690.8037 | LR: 1.35e-04 | Eps: 0.010
Episode 48100 | Avg Score:   2467.5 | Avg Max Tile:  196.2 | Loss: 7783.0952 | LR: 1.34e-04 | Eps: 0.010
Episode 48200 | Avg Score:   2604.7 | Avg Max Tile:  209.9 | Loss: 5174.9238 | LR: 1.32e-04 | Eps: 0.010
Episode 48300 | Avg Score:   2629.6 | Avg Max Tile:  206.7 | Loss: 4572.1450 | LR: 1.31e-04 | Eps: 0.010
Episode 48400 | Avg Score:   2516.2 | Avg Max Tile:  202.6 | Loss: 9890.0137 | LR: 1.29e-04 | Eps: 0.010
Episode 48500 | Avg Score:   2499.4 | Avg Max Tile:  195.5 | Loss: 10823.8633 | LR: 1.28e-04 | Eps: 0.010
Episode 48600 | Avg Score:   2372.2 | Avg Max Tile:  187.5 | Loss: 9188.0645 | LR: 1.26e-04 | Eps: 0.010
Episode 48700 | Avg Score:   2609.8 | Avg Max Tile:  206.1 | Loss: 8047.3071 | LR: 1.25e-04 | Eps: 0.010
Episode 48800 | Avg Score:   2449.8 | Avg Max Tile:  186.4 | Loss: 5604.4346 | LR: 1.24e-04 | Eps: 0.010
Episode 48900 | Avg Score:   2562.8 | Avg Max Tile:  201.6 | Loss: 8809.7578 | LR: 1.22e-04 | Eps: 0.010
Checkpoint saved (episode 49000, best avg: 2484.5)
Episode 49000 | Avg Score:   2263.8 | Avg Max Tile:  178.6 | Loss: 9074.6172 | LR: 1.21e-04 | Eps: 0.010
Episode 49100 | Avg Score:   2462.0 | Avg Max Tile:  191.7 | Loss: 15793.9746 | LR: 1.19e-04 | Eps: 0.010
Episode 49200 | Avg Score:   2343.1 | Avg Max Tile:  185.6 | Loss: 23760.5117 | LR: 1.18e-04 | Eps: 0.010
Episode 49300 | Avg Score:   2369.9 | Avg Max Tile:  181.8 | Loss: 15008.5400 | LR: 1.16e-04 | Eps: 0.010
Episode 49400 | Avg Score:   2346.2 | Avg Max Tile:  187.0 | Loss: 16395.4062 | LR: 1.15e-04 | Eps: 0.010
Episode 49500 | Avg Score:   2613.4 | Avg Max Tile:  198.4 | Loss: 7074.7119 | LR: 1.13e-04 | Eps: 0.010
Episode 49600 | Avg Score:   2323.2 | Avg Max Tile:  181.4 | Loss: 7022.7759 | LR: 1.12e-04 | Eps: 0.010
Episode 49700 | Avg Score:   2340.8 | Avg Max Tile:  183.7 | Loss: 8157.5308 | LR: 1.11e-04 | Eps: 0.010
Episode 49800 | Avg Score:   2530.3 | Avg Max Tile:  201.3 | Loss: 5799.3364 | LR: 1.09e-04 | Eps: 0.010
Episode 49900 | Avg Score:   2586.9 | Avg Max Tile:  206.1 | Loss: 7098.7104 | LR: 1.08e-04 | Eps: 0.010
Training complete. Model saved to checkpoints/model.pth
